year,month,node_id,node_name,metric,value
2022,01,233,ARE,BC,0.014939906584070005
2022,01,13,AUS,BC,0.01616353418271922
2022,01,236,USA,BC,0.06695202937320006
2022,02,112,JPN,BC,0.016264146749358818
2022,02,233,ARE,BC,0.012904667189719844
2022,02,209,ESP,BC,0.013156056221207683
2022,02,215,CHE,BC,0.00952146151181489
2022,02,45,CHN,BC,0.03725675917651835
2022,02,236,USA,BC,0.06706902053292031
2022,03,13,AUS,BC,0.016029476190112146
2022,03,45,CHN,BC,0.035638196065425044
2022,03,209,ESP,BC,0.00957087623207557
2022,03,233,ARE,BC,0.014920532425720404
2022,03,111,JAM,BC,0.00826116612446494
2022,03,162,NGA,BC,0.008157662796719567
2022,03,236,USA,BC,0.060126003975759915
2022,04,112,JPN,BC,0.018416820026359592
2022,04,215,CHE,BC,0.0050068161654315164
2022,04,162,NGA,BC,0.00687615621902721
2022,04,45,CHN,BC,0.04207626870079646
2022,04,236,USA,BC,0.05346345056723102
2022,05,45,CHN,BC,0.03168973499592007
2022,05,162,NGA,BC,0.014103951425058872
2022,05,183,RUS,BC,0.008505929872090442
2022,05,13,AUS,BC,0.02174945502428854
2022,05,236,USA,BC,0.0623071920791239
2022,06,116,KEN,BC,0.008424508742973536
2022,06,45,CHN,BC,0.03732583602197433
2022,06,195,SAU,BC,0.008979904988722826
2022,06,183,RUS,BC,0.011631162126104095
2022,06,236,USA,BC,0.05024814244724292
2022,07,232,UKR,BC,0.013789946240909453
2022,07,116,KEN,BC,0.006969111277101373
2022,07,65,EGY,BC,0.008697952852113
2022,07,83,DEU,BC,0.014747017147292077
2022,07,236,USA,BC,0.06345551473383741
2022,08,56,CUB,BC,0.006293495485228471
2022,08,116,KEN,BC,0.003145897286847791
2022,08,45,CHN,BC,0.047006213786914164
2022,08,232,UKR,BC,0.01149027171614918
2022,08,236,USA,BC,0.053793637456684286
2022,09,116,KEN,BC,0.0045359803193501655
2022,09,109,ISR,BC,0.006639072848120701
2022,09,45,CHN,BC,0.032138613331401666
2022,09,65,EGY,BC,0.008891104246919948
2022,09,111,JAM,BC,0.004321310762545088
2022,09,209,ESP,BC,0.00954052581999318
2022,09,74,FJI,BC,0.001945820177179273
2022,09,236,USA,BC,0.05661777005616194
2022,10,209,ESP,BC,0.009170967196843448
2022,10,236,USA,BC,0.06102276698247962
2022,10,162,NGA,BC,0.0102651601601595
2022,10,109,ISR,BC,0.005330628466483795
2022,10,183,RUS,BC,0.014910577984943526
2022,11,31,BRA,BC,0.008787753278780926
2022,11,45,CHN,BC,0.034103403290794705
2022,11,162,NGA,BC,0.006241361839761767
2022,11,209,ESP,BC,0.008060662771611157
2022,11,65,EGY,BC,0.014926290525791348
2022,11,236,USA,BC,0.04786402338763045
2022,12,236,USA,BC,0.05517963544642926
2022,12,65,EGY,BC,0.008430210537345039
2022,12,104,IDN,BC,0.006630298555018926
2022,12,157,NLD,BC,0.00722966351842919
2022,12,45,CHN,BC,0.05048020130529317
2022,12,162,NGA,BC,0.010451118261997296
2022,12,13,AUS,BC,0.016413596968048613
2023,01,45,CHN,BC,0.03396955154762378
2023,01,31,BRA,BC,0.007283378386038474
2023,01,236,USA,BC,0.06608856346408327
2023,01,195,SAU,BC,0.007907324821473317
2023,01,183,RUS,BC,0.012304389454070584
2023,02,227,TUR,BC,0.011923438408208604
2023,02,40,CAN,BC,0.011724682827461443
2023,02,18,BGD,BC,0.005043759971028456
2023,02,209,ESP,BC,0.009150095776608998
2023,02,45,CHN,BC,0.03114910291482691
2023,02,236,USA,BC,0.06252589141889552
2023,03,45,CHN,BC,0.03313225573129801
2023,03,157,NLD,BC,0.00878500299979044
2023,03,162,NGA,BC,0.006653316102187948
2023,03,31,BRA,BC,0.008525200332181983
2023,03,236,USA,BC,0.06353569550620608
2023,04,162,NGA,BC,0.0076158757940188275
2023,04,56,CUB,BC,0.004698637925606029
2023,04,45,CHN,BC,0.037901014397782665
2023,04,110,ITA,BC,0.013157790426329264
2023,04,236,USA,BC,0.04043528337977233
2023,05,209,ESP,BC,0.009986821452136922
2023,05,45,CHN,BC,0.03445557769250588
2023,05,195,SAU,BC,0.008547647561003074
2023,05,13,AUS,BC,0.01754930527947899
2023,05,116,KEN,BC,0.006909088974466458
2023,05,236,USA,BC,0.04045348671702892
2023,05,56,CUB,BC,0.005476721102553075
2023,06,13,AUS,BC,0.018454670583680992
2023,06,110,ITA,BC,0.010746539993850925
2023,06,0,AFG,BC,0.00722150772784219
2023,06,195,SAU,BC,0.008132627102565303
2023,06,236,USA,BC,0.046517443815188034
2023,06,209,ESP,BC,0.008494054233246225
